Popularity,danceability,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_in min/ms,time_signature,Class,key_sin,key_cos
2.0,0.86,-3.89,0,0.272,0.0438,0.16344613607000308,0.048123275181728264,0.695,91.029,212053.0,4,5,-0.8660254037844386,0.5000000000000001
71.0,0.729,-4.613,0,0.049,0.0102,4.449900990437273e-05,0.36672427979173383,0.84,126.47,352906.0002,4,10,-1.0,-1.8369701987210297e-16
47.0,0.267,-4.92,0,0.135,0.016,0.3694924476493468,0.37156355643248307,0.0215,138.616,369760.0,4,8,0.8660254037844387,-0.4999999999999998
33.0,0.348,-4.155,1,0.0903,3.27e-06,0.5799784824543073,0.054393483830331636,0.184,139.467,222884.0,3,8,0.49999999999999994,0.8660254037844387
46.0,0.586,-7.672,1,0.0262,0.885,0.16344613607000308,0.08672800350982414,0.257,105.809,167125.0002,4,0,-0.5000000000000001,-0.8660254037844386
59.0,0.299,-3.498,1,0.156,0.000732,0.0004049180096366511,0.1527210870176639,0.197,110.313,258587.0,4,8,1.2246467991473532e-16,-1.0
36.0,0.214,-3.928,0,0.157,0.000359,0.5353230953663781,0.0900235026475885,0.391,130.433,346117.0,4,10,0.49999999999999994,-0.8660254037844387
15.0,0.517,-8.642,1,0.0311,0.0117,0.09984533496971613,0.12133228516752496,0.548,121.217,244453.0,4,9,0.8660254037844386,0.5000000000000001
71.0,0.521,-7.525,0,0.0299,0.253,0.16344613607000308,0.056285811010591824,0.483,117.072,173040.0,4,9,1.2246467991473532e-16,-1.0
42.0,0.501,-7.635,0,0.0314,0.00572,0.0008046761612817919,0.1484200051182733,0.0492,96.988,436973.0,4,8,0.8660254037844387,-0.4999999999999998
35.0,0.523,-5.717,1,0.0474,0.000676,0.4363175715909291,0.21752781252857406,0.185,128.915,264003.0,4,8,0.49999999999999994,0.8660254037844387
57.0,0.2,-14.274,0,0.0294,0.263,0.16344613607000308,0.11064652008706366,0.37,83.876,310933.0,4,8,-1.0,-1.8369701987210297e-16
36.0,0.649,-5.589,0,0.0264,0.136,0.003752948869307234,0.23822918873225063,0.792,111.941,247051.0,4,9,-0.5000000000000004,0.8660254037844384
,0.734,-5.007,1,0.042,0.00594,0.017348638334613004,0.07120375900633207,0.715,128.021,221400.0,4,8,0.8660254037844386,0.5000000000000001
39.0,0.344,-8.363,0,0.031,0.222,0.0014090068834199778,0.5181983780954038,0.345,89.193,338227.0,4,2,-0.5000000000000001,-0.8660254037844386
46.0,0.468,-10.661,1,0.127,0.514,4.139991430223653e-06,0.1501426584297195,0.161,160.307,397773.0,3,3,0.8660254037844386,0.5000000000000001
54.0,0.552,-6.229,1,0.033,0.00143,0.5732368838873878,0.1231021971339834,0.938,154.962,227000.0,4,9,0.8660254037844386,0.5000000000000001
45.0,0.608,-10.808,1,0.0314,0.0023,0.00047988483685073403,0.05741949086748648,0.961,128.024,184933.0,4,9,0.8660254037844386,0.5000000000000001
38.0,0.413,-5.776,0,0.135,3.46e-05,0.5364933705145685,0.09893994785490356,0.684,158.193,164880.0,4,8,1.2246467991473532e-16,-1.0
58.0,0.587,-4.496,1,0.0783,0.0172,0.0006677769873094583,0.09893994785490356,0.486,127.992,211680.0,4,10,,
80.0,0.556,-8.251,1,0.0281,0.893,0.16344613607000308,0.09494647730895359,0.294,135.187,285240.0,4,9,-1.0,-1.8369701987210297e-16
45.0,0.548,-2.958,1,0.0422,0.118,0.6081338062329886,0.26313319953036823,0.906,98.04,143293.0,4,10,0.8660254037844386,0.5000000000000001
60.0,0.461,-3.583,1,0.115,0.0246,0.16344613607000308,0.20212418409013436,0.412,198.045,159394.0,4,9,-0.8660254037844385,-0.5000000000000004
34.0,0.459,-6.348,1,0.05,0.58,0.0007207402043676006,0.05325636630043149,0.725,99.961,137427.0,4,2,-0.5000000000000001,-0.8660254037844386
38.0,0.434,-3.387,1,0.0664,0.000124,6.929975987660937e-06,0.08084238784410075,0.559,152.022,236472.0,4,8,-0.5000000000000001,-0.8660254037844386
59.0,0.284,-8.512,1,0.155,0.304,0.16344613607000308,0.18979357163265562,0.313,179.228,273333.0,3,9,,
44.0,0.684,-2.699,1,0.0282,0.0437,0.10616019582839065,0.09403664192638296,0.966,129.277,178426.9998,4,10,0.49999999999999994,-0.8660254037844387
30.0,0.614,-14.095,1,0.038,0.913,3.0099954699590903e-06,0.0853516670995037,0.527,113.967,137693.0,4,2,-0.8660254037844386,0.5000000000000001
68.0,0.492,-3.891,0,0.113,0.015,0.16344613607000308,0.2963940130538024,0.429,168.024,189543.0,4,9,0.49999999999999994,0.8660254037844387
45.0,0.245,-5.319,0,0.0965,0.00121,0.6173454671436633,0.275356422761144,0.311,178.956,209644.0,4,10,-0.8660254037844386,0.5000000000000001
,0.41,-5.364,1,0.0905,0.000285,0.0014389641942542828,0.5607579925141997,0.0776,75.007,246396.0,4,8,,
25.0,0.463,-4.55,1,0.0491,0.000469,0.0019281399428889606,0.3133498192003587,0.663,95.048,140691.0,4,6,0.8660254037844386,0.5000000000000001
60.0,0.855,-5.849,0,0.0316,0.342,0.007293338827465375,0.080750149685109,0.962,114.867,271200.0,4,10,0.8660254037844387,-0.4999999999999998
62.0,0.412,-2.896,1,0.0448,0.0724,0.0004928785154262898,0.588342066193819,0.79,123.091,215000.0,4,6,,
54.0,0.719,-8.029,0,0.0303,0.216,0.3015849776207723,0.09312597798948373,0.401,145.006,173423.0,4,9,0.49999999999999994,-0.8660254037844387
40.0,0.408,-9.635,1,0.149,0.000456,0.026739297189621605,0.24529635595534308,0.231,134.524,299600.0,4,10,-0.5000000000000001,-0.8660254037844386
40.0,0.58,-9.529,0,0.0338,0.000351,0.006528641962700337,0.24373018492259815,0.439,120.048,198027.0,4,8,0.49999999999999994,-0.8660254037844387
58.0,0.56,-15.385,0,0.0314,0.593,0.178146185383474,0.11511280710050457,0.341,79.537,293733.0,4,2,0.8660254037844387,-0.4999999999999998
48.0,0.596,-9.72,1,0.0278,0.401,0.16344613607000308,0.10074990310014306,0.15,77.955,171696.0,4,0,,
27.0,0.182,-5.271,1,0.136,1.94e-05,0.01014833105181515,0.1458304482115395,0.214,168.042,241824.0,4,8,-0.8660254037844385,-0.5000000000000004
35.0,0.379,-9.734,0,0.0362,0.84,0.5584722772333437,0.47747564408443655,0.893,172.141,423800.0,3,2,0.8660254037844386,0.5000000000000001
15.0,0.636,-5.722,1,0.0422,0.562,1.6499986387514976e-06,0.14323416808590783,0.617,119.816,227707.0,4,2,-0.5000000000000001,-0.8660254037844386
62.0,0.67,-7.416,1,0.031,0.000358,0.2183319943169877,0.29565024210095775,0.813,111.984,289267.0,4,8,1.0,6.123233995736766e-17
39.0,0.267,-7.422,1,0.0436,3.14e-05,0.4953058121079539,0.12044615307586716,0.38,162.124,346093.0,4,8,0.49999999999999994,-0.8660254037844387
19.0,0.247,-7.322,1,0.0716,2.48e-06,0.06924617273681431,0.1722712209404532,0.0399,180.087,294832.0,4,8,0.8660254037844386,0.5000000000000001
69.0,0.443,-6.198,1,0.0511,5.24e-05,0.6015799870344548,0.126632650933366,0.909,146.754,206867.0,4,10,0.8660254037844386,0.5000000000000001
1.0,0.423,-4.261,0,0.1,2.29e-05,0.006737253652665201,0.2783890255401883,0.199,103.218,179785.0,4,6,-1.0,-1.8369701987210297e-16
70.0,0.823,-12.643,1,0.032,0.562,0.0009795201135002552,0.07371503782228067,0.522,111.928,276280.0,4,10,0.8660254037844386,0.5000000000000001
58.0,0.623,-3.934,1,0.103,0.00386,0.005733531847760544,0.4586898693454621,0.684,146.318,211813.0,4,10,-1.0,-1.8369701987210297e-16
38.0,0.383,-5.613,0,0.0758,0.000643,0.5692831933375594,0.3428802329165431,0.75,82.979,169781.0,4,10,-1.0,-1.8369701987210297e-16
36.0,0.49,-6.47,0,0.0825,7e-06,0.0833296075870042,0.08773611430408677,0.299,94.652,234578.0,4,8,-0.8660254037844386,0.5000000000000001
,0.628,-10.317,1,0.0354,0.299,0.3947411447451887,0.10074990310014306,0.413,56.949,237522.0,4,1,1.0,6.123233995736766e-17
45.0,0.713,-10.432,1,0.0268,0.381,0.0011193732679163056,0.19638881400539013,0.475,95.284,161787.0,4,4,-0.5000000000000004,0.8660254037844384
39.0,0.507,-5.264,1,0.0303,0.00604,2.9299570763384403e-05,0.16211884947643518,0.743,92.653,210053.0,4,9,0.49999999999999994,0.8660254037844387
33.0,0.619,-9.96,1,0.0772,0.987,0.0019281399428889606,0.2669690308542393,0.61,87.213,181307.0,4,2,-0.8660254037844386,0.5000000000000001
33.0,0.759,-5.924,1,0.0276,0.383,6.129981211626781e-06,0.1097508639591192,0.864,117.551,197640.0,4,2,1.2246467991473532e-16,-1.0
1.0,0.602,-4.807,1,0.0559,0.0588,1.2899916795715556e-05,0.2707902047815628,0.534,148.097,213827.0,4,4,-0.5000000000000001,-0.8660254037844386
70.0,0.554,-6.495,1,0.0399,0.171,0.16344613607000308,0.14755756435761466,0.409,74.942,209763.0,4,4,1.2246467991473532e-16,-1.0
43.0,0.221,-10.138,1,0.0678,0.000174,0.011236631925987681,0.2963940130538024,0.289,186.416,310493.0,4,8,-0.5000000000000001,-0.8660254037844386
50.0,0.465,-3.68,1,0.141,0.00146,7.769969813706365e-06,0.30821972366932904,0.632,169.982,145075.0,4,9,-0.8660254037844385,-0.5000000000000004
23.0,0.209,-3.594,1,0.0774,4.52e-05,0.004947739723933578,0.275356422761144,0.517,139.775,233665.0,4,8,-0.8660254037844385,-0.5000000000000004
18.0,0.478,-11.133,0,0.0497,0.139,0.00017898398141152306,0.33718626735486995,0.694,116.691,317146.99998,4,3,-0.5000000000000001,-0.8660254037844386
39.0,0.521,-5.752,1,0.0459,0.189,0.12486898204586927,0.10616019582839065,0.26,124.993,269213.0,4,4,0.8660254037844386,0.5000000000000001
37.0,0.607,-8.875,1,0.0739,0.665,0.16344613607000308,0.1275133202989596,0.733,151.233,155227.00002,4,4,-0.8660254037844386,0.5000000000000001
58.0,0.557,-10.792,0,0.0438,0.739,3.98992040161731e-05,0.10616019582839065,0.377,176.647,204533.0,4,9,0.49999999999999994,0.8660254037844387
31.0,0.512,-7.587,1,0.0412,2.8e-05,0.017839918128331,0.29416103854949005,0.134,100.043,210047.0,4,8,0.49999999999999994,0.8660254037844387
52.0,0.59,-5.216,1,0.0282,6.58e-05,3.079952568973915e-05,0.1527210870176639,0.425,112.411,226667.0,4,9,,
31.0,0.43,-7.303,0,0.0309,0.0068,0.00010999395044363006,0.128393214768399,0.509,93.375,220467.0,4,2,-1.0,-1.8369701987210297e-16
,0.284,-5.655,1,0.239,3.67e-05,0.10074990310014306,0.29416103854949005,0.0832,118.603,213200.0,3,8,,
37.0,0.63,-5.379,1,0.0317,0.0327,0.5001690435774618,0.1414995622736995,0.115,100.014,223150.0,4,10,,
53.0,0.592,-8.249,1,0.0344,0.00601,0.009009294157587444,0.07083118076059143,0.617,179.994,196072.0,4,10,-1.0,-1.8369701987210297e-16
53.0,0.499,-9.566,1,0.0441,0.0108,0.002077839794965672,0.0816721486440249,0.418,144.563,440200.0,3,2,0.49999999999999994,-0.8660254037844387
61.0,0.428,-6.823,0,0.281,0.0675,0.0007806951782002253,0.47933495667461984,0.709,93.244,146480.0,4,8,0.49999999999999994,0.8660254037844387
40.0,0.365,-6.574,1,0.0303,0.444,0.5353230953663781,0.11955923505763925,0.289,129.545,452747.0,4,10,-0.5000000000000004,0.8660254037844384
37.0,0.465,-7.1,1,0.0243,0.00715,5.4098536647777997e-05,0.21268909341035083,0.362,153.184,288747.0,4,9,0.8660254037844386,0.5000000000000001
63.0,0.475,-7.419,0,0.0505,0.000145,0.6173454671436633,0.29713723122253605,0.521,110.42,448613.0,3,8,-1.0,-1.8369701987210297e-16
39.0,0.58,-5.918,1,0.0388,0.0311,0.6146449524049877,0.3336110043401807,0.814,170.593,468093.0,4,10,-0.5000000000000004,0.8660254037844384
64.0,0.638,-16.516,1,0.0673,0.417,0.36394842790523074,0.05930610589740757,0.734,154.955,278867.0,4,2,-1.0,-1.8369701987210297e-16
27.0,0.528,-7.525,1,0.0353,0.0249,0.34571510370239034,0.3015849776207723,0.403,127.017,260907.0,4,6,-1.0,-1.8369701987210297e-16
55.0,0.544,-8.131,1,0.0397,0.0442,3.7299930435672983e-06,0.2468600779315258,0.382,146.798,251960.0,3,4,0.8660254037844386,0.5000000000000001
73.0,0.498,-5.413,1,0.0546,0.0947,1.619998687801417e-06,0.549854010733469,0.696,134.88,283360.0,4,10,,
32.0,0.494,-6.492,1,0.0545,0.000245,3.929992277570232e-06,0.3336110043401807,0.595,126.052,238960.0,4,10,-1.0,-1.8369701987210297e-16
41.0,0.521,-6.264,1,0.0387,0.0528,0.0004938780221697121,0.22633844221072896,0.698,127.894,293987.0,4,10,-1.0,-1.8369701987210297e-16
54.0,0.778,-11.95,0,0.0503,0.892,4.399990320028395e-06,0.11867152971749864,0.24,109.071,207936.0,4,0,-0.8660254037844386,0.5000000000000001
64.0,0.686,-5.142,1,0.159,0.0601,5.3799855278519075e-06,0.1518623493092461,0.704,105.0,203027.0,4,9,0.49999999999999994,0.8660254037844387
44.0,0.524,-10.025,1,0.0256,0.0135,0.5025918188388871,0.08250122151174369,0.443,102.399,362960.0,4,10,0.49999999999999994,0.8660254037844387
37.0,0.486,-7.493,0,0.0396,0.0186,0.018821754240587758,0.048409139207687545,0.321,177.802,313253.0,4,2,0.8660254037844386,0.5000000000000001
30.0,0.868,-7.063,0,0.0534,0.277,1.949998098752472e-06,0.10885440491208209,0.614,114.025,188733.0,4,9,0.49999999999999994,-0.8660254037844387
62.0,0.603,-7.898,1,0.03,0.599,0.0007507181406087739,0.0848924670179626,0.415,89.386,269664.0,4,4,,
26.0,0.466,-16.497,0,0.0347,0.892,0.27611543608031547,0.11867152971749864,0.117,140.462,266934.0,1,8,,
36.0,0.311,-8.163,1,0.0367,0.0171,0.0002299735540549672,0.5527350268432003,0.233,158.661,544640.0,3,2,-0.8660254037844386,0.5000000000000001
24.0,0.362,-6.749,0,0.0883,0.169,7.379727691397501e-05,0.21268909341035083,0.707,96.863,197320.0,4,10,,
21.0,0.622,-3.462,1,0.0329,0.0716,0.5833323145527387,0.07594200357515736,0.746,109.987,239642.0,4,9,-1.0,-1.8369701987210297e-16
73.0,0.89,-5.475,1,0.168,0.0232,0.00034294118894774296,0.09467361360268103,0.425,139.948,233087.0,4,5,-0.5000000000000004,0.8660254037844384
73.0,0.413,-5.787,0,0.0324,0.369,2.1599766723359177e-05,0.08663630665954669,0.44,124.618,429760.0,4,10,1.0,6.123233995736766e-17
47.0,0.732,-6.435,1,0.025,0.0537,2.3299728559216373e-05,0.10616019582839065,0.968,112.294,269933.0,4,2,,
36.0,0.649,-11.715,1,0.0341,0.00186,0.0023671959794785338,0.087186361678916,0.336,115.181,171667.0,4,10,,
52.0,0.63,-6.731,1,0.0359,0.128,4.899879953921489e-05,0.3038014543316642,0.737,153.989,189507.0,4,9,,
32.0,0.34,-3.872,1,0.063,0.000164,0.004320652523335343,0.3191807395111519,0.224,161.357,349427.0,4,10,0.8660254037844386,0.5000000000000001
37.0,0.321,-15.777,1,0.0844,0.371,0.4504384737508955,0.08286947782229463,0.0748,154.058,815675.0,4,10,-0.5000000000000001,-0.8660254037844386
65.0,0.653,-4.699,1,0.0289,0.0352,4.469900098477054e-05,0.09221448398781104,0.894,119.97,258799.99998,4,4,-0.8660254037844385,-0.5000000000000004
24.0,0.472,-8.167,1,0.0479,0.218,2.6599646226273574e-05,0.20782684720231648,0.543,179.952,231760.00002,4,9,-0.5000000000000001,-0.8660254037844386
46.0,0.505,-7.197,0,0.0357,0.0415,0.06569410319536245,0.1930966299619131,0.52,120.047,315000.0,4,10,0.49999999999999994,0.8660254037844387
18.0,0.481,-15.589,1,0.0445,0.789,0.0007707029321830514,0.06269306933842342,0.376,149.966,246856.99998000002,4,9,-0.5000000000000004,0.8660254037844384
12.0,0.308,-5.372,1,0.138,1.84e-06,0.6621723762605146,0.34500713907105035,0.0962,126.01,320947.0,3,8,-0.5000000000000001,-0.8660254037844386
47.0,0.741,-5.878,1,0.0404,0.00887,0.0005008745414014229,0.1397619423751587,0.625,122.013,239212.99998000002,4,9,-0.8660254037844385,-0.5000000000000004
58.0,0.878,-8.08,0,0.252,0.0178,0.16344613607000308,0.03998964821615847,0.101,92.03,251667.0,4,5,-0.5000000000000004,0.8660254037844384
40.0,0.535,-12.346,0,0.0372,0.309,0.6130211360806603,0.09893994785490356,0.137,118.912,546640.0,4,10,0.8660254037844387,-0.4999999999999998
2.0,0.534,-8.628,1,0.0388,0.766,0.1239859797809912,0.10165365372649983,0.323,104.878,183533.0,4,2,-0.8660254037844385,-0.5000000000000004
53.0,0.444,-6.104,1,0.119,0.00751,8.939600405815637e-05,0.1097508639591192,0.296,94.82,220587.0,4,9,-0.5000000000000001,-0.8660254037844386
37.0,0.536,-13.785,0,0.123,0.72,0.004768612075102087,0.2715526905218973,0.758,95.997,234907.0,4,2,-0.5000000000000004,0.8660254037844384
48.0,0.532,-11.326,0,0.0622,0.241,0.16344613607000308,0.14323416808590783,0.671,119.735,329986.99997999996,4,9,-1.0,-1.8369701987210297e-16
26.0,0.46,-6.918,1,0.0296,0.234,0.5905605917848442,0.07538572690588961,0.33,130.713,246080.0,4,10,0.49999999999999994,-0.8660254037844387
53.0,0.535,-4.39,0,0.0535,0.031,1.4299897755974725e-05,0.048123275181728264,0.587,95.987,200387.0,4,6,-0.5000000000000001,-0.8660254037844386
,0.427,-3.796,1,0.103,0.000702,0.0020479016173003107,0.16466662155523387,0.8,186.074,177840.0,4,10,-0.8660254037844385,-0.5000000000000004
44.0,0.695,-14.057,0,0.115,0.0944,0.16344613607000308,0.23822918873225063,0.345,91.022,445519.99998,4,9,1.0,6.123233995736766e-17
52.0,0.818,-10.765,1,0.136,0.39,0.00041591349598961403,0.09712671073072274,0.544,101.995,152941.0,4,9,-0.5000000000000001,-0.8660254037844386
55.0,0.509,-5.472,0,0.0502,0.000439,5.5599845432572935e-06,0.0904803531283746,0.597,155.199,237573.0,4,9,-0.8660254037844386,0.5000000000000001
19.0,0.502,-4.673,0,0.038,0.353,0.00799793111106208,0.2062008305838978,0.392,112.97,262413.0,4,2,-0.8660254037844386,0.5000000000000001
42.0,0.886,-7.065,1,0.0304,0.164,5.939823588985842e-05,0.04869492153875855,0.938,107.974,215933.0,4,6,,
53.0,0.63,-9.253,1,0.028,0.704,0.0010993954433009636,0.12044615307586716,0.0712,93.067,270893.0,4,0,-1.0,-1.8369701987210297e-16
50.0,0.562,-6.273,0,0.073,0.00623,0.16344613607000308,0.2745968329031254,0.465,100.757,188716.0,4,10,-0.5000000000000001,-0.8660254037844386
52.0,0.292,-6.227,0,0.0413,0.000697,0.0019181591559038237,0.05297188476610572,0.19,93.924,629480.0,3,8,-1.0,-1.8369701987210297e-16
46.0,0.271,-5.308,0,0.088,0.000207,0.4034631054374913,0.10795714150509228,0.317,133.245,430213.0,3,8,0.8660254037844387,-0.4999999999999998
68.0,0.355,-7.31,1,0.0282,0.679,2.2799974008039512e-06,0.11332868530700317,0.137,100.956,259267.00002,3,4,-0.5000000000000004,0.8660254037844384
26.0,0.362,-6.898,0,0.0464,1.01e-06,0.4140944348062189,0.3126185577418125,0.185,145.029,260993.0,4,8,0.49999999999999994,-0.8660254037844387
30.0,0.289,-15.224,1,0.038,0.959,0.00015998720136516955,0.21430460264700538,0.227,134.304,87853.00002,4,3,0.49999999999999994,-0.8660254037844387
19.0,0.646,-4.415,1,0.0984,0.019,0.48057258059496977,0.07138999608667293,0.802,130.044,236680.0,4,8,-0.5000000000000004,0.8660254037844384
34.0,0.159,-3.937,1,0.09,0.00267,0.4233050262364954,0.11154137473290741,0.294,158.146,301973.0,4,10,0.49999999999999994,0.8660254037844387
30.0,0.582,-10.752,0,0.0465,0.128,0.013113639145383105,0.4799539600989036,0.619,95.221,242190.0,4,2,-1.0,-1.8369701987210297e-16
22.0,0.573,-9.721,1,0.0753,0.749,1.1599932720520294e-05,0.1301506844650451,0.858,179.85,140275.0,4,10,-0.5000000000000001,-0.8660254037844386
59.0,0.89,-9.673,1,0.296,0.174,0.000588826607582082,0.06363186024477342,0.656,99.987,247400.0,4,5,0.49999999999999994,0.8660254037844387
37.0,0.436,-4.001,1,0.084,1.72e-06,0.6333971761541713,0.3001045924503381,0.324,92.514,272443.0,4,8,,
48.0,0.411,-6.289,0,0.0357,0.646,0.0010294699139611879,0.09412766272469822,0.0833,119.689,305533.0,4,2,1.0,6.123233995736766e-17
,0.616,-8.583,1,0.0321,0.645,6.269980343632164e-06,0.09267033484130818,0.473,73.901,227520.0,3,4,0.8660254037844387,-0.4999999999999998
37.0,0.531,-7.339,1,0.0448,0.000175,7.389726952952034e-05,0.33074156191222787,0.527,115.029,244800.0,4,10,-0.5000000000000001,-0.8660254037844386
54.0,0.686,-5.002,1,0.0916,0.356,0.00022597446584707325,0.08947500642760275,0.711,65.998,167320.0,4,9,0.49999999999999994,0.8660254037844387
24.0,0.315,-8.193,0,0.0541,0.0325,0.08846864798760816,0.31481073984003355,0.417,131.509,380815.0,3,6,0.49999999999999994,0.8660254037844387
39.0,0.878,-9.115,0,0.312,0.0932,0.0004449010168639083,0.08231704248921366,0.911,140.976,164250.0,4,5,-0.5000000000000004,0.8660254037844384
46.0,0.588,-5.92,1,0.0353,0.026,0.16344613607000308,0.29490591754110057,0.223,136.312,230013.0,4,10,-0.8660254037844386,0.5000000000000001
41.0,0.291,-3.881,0,0.0726,0.000146,1.4099990059509346e-06,0.1595645696713384,0.306,86.187,213448.0,4,10,-0.8660254037844386,0.5000000000000001
33.0,0.355,-6.715,0,0.0358,0.262,0.020782539182528502,0.08883471370049074,0.386,179.436,349067.0,3,2,-0.5000000000000001,-0.8660254037844386
38.0,0.47,-3.933,0,0.0923,3.28e-05,0.6097655716208943,0.07315752061772642,0.618,161.392,187667.0,4,6,,
77.0,0.412,-11.6,1,0.405,0.0484,0.1231021971339834,0.3400373027857091,0.422,89.74,333893.0,4,10,-1.0,-1.8369701987210297e-16
55.0,0.737,-3.716,1,0.254,0.0756,0.16344613607000308,0.30674913516900665,0.662,104.917,235187.0,4,5,0.8660254037844386,0.5000000000000001
39.0,0.611,-10.327,1,0.0378,0.00282,0.006280237957150484,0.21349717426240436,0.605,127.746,312200.0,4,10,-0.5000000000000004,0.8660254037844384
54.0,0.803,-13.331,1,0.0451,0.579,0.012718772407774689,0.08148781684626795,0.786,132.682,330440.0,4,2,-0.8660254037844385,-0.5000000000000004
46.0,0.531,-3.727,0,0.109,0.0191,3.4799939448140484e-06,0.07120375900633207,0.629,160.036,205473.0,4,8,0.8660254037844386,0.5000000000000001
31.0,0.585,-8.755,0,0.0787,0.0214,0.4555243079809013,0.6856189141391538,0.578,137.919,198040.0,4,2,0.8660254037844387,-0.4999999999999998
41.0,0.391,-5.685,1,0.0308,0.00326,1.5899873596339878e-05,0.09449166309271764,0.242,147.587,171400.0,4,9,-0.8660254037844385,-0.5000000000000004
69.0,0.542,-8.924,1,0.0873,0.00228,0.00522631897158139,0.06634938054153391,0.775,101.774,173320.0,4,9,-0.5000000000000001,-0.8660254037844386
39.0,0.665,-8.498,1,0.0376,0.444,0.008751592851796216,0.1097508639591192,0.581,87.97,251528.0,4,2,0.8660254037844386,0.5000000000000001
40.0,0.357,-3.663,1,0.0555,0.123,0.012718772407774689,0.13102826240640408,0.77,160.916,198933.0,4,9,0.49999999999999994,-0.8660254037844387
54.0,0.31,-6.714,1,0.168,0.0174,0.007481940347755622,0.1914464645709552,0.25,108.399,455560.0,4,10,-0.8660254037844385,-0.5000000000000004
34.0,0.698,-6.017,0,0.0684,0.0955,0.16344613607000308,0.08590242900070338,0.692,122.024,245902.0,4,9,-0.5000000000000001,-0.8660254037844386
