danceability,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_in min/ms,time_signature,Class
0.571,2.0,-16.835,1,0.0779,0.964,0.6518042170255629,0.10255658832509207,0.308,114.315,184093.99998,4,7
0.658,-1.0,-9.397,0,0.136,0.983,0.16344613607000308,0.09621885774054292,0.278,104.208,198213.0,3,9
0.282,9.0,-7.604,0,0.0291,0.012,0.33718626735486995,0.19556678354397528,0.117,91.536,331427.0,4,1
0.516,2.0,-5.621,1,0.0631,0.0182,0.16344613607000308,0.524136637825663,0.343,147.914,203187.0,4,10
0.631,4.0,-8.488,0,0.119,0.35,2.6999635506560865e-05,0.10705907229340779,0.719,164.988,204030.0,4,9
0.471,4.0,-3.956,1,0.0389,0.000125,4.079916770263841e-05,0.11064652008706366,0.37,141.967,182307.0,4,6
0.692,-1.0,-11.721,1,0.061,0.818,0.003274632533657261,0.29042829811980614,0.475,114.136,336863.0,4,2
0.415,1.0,-6.445,1,0.041,0.00403,0.16344613607000308,0.18647956694261833,0.466,87.415,320522.0,4,10
0.483,4.0,-9.907,1,0.0386,0.348,0.6302073807860711,0.087186361678916,0.0907,179.392,173107.0,3,10
0.799,-1.0,-6.648,1,0.0414,0.29,9.739525692798096e-05,0.6805683983530851,0.898,120.336,268650.0,4,2
0.315,11.0,-8.667,1,0.0369,0.65,0.5134222496132567,0.10165365372649983,0.0617,99.49,208800.0,4,0
0.407,-1.0,-7.104,1,0.0666,0.000316,0.0014189927534140195,0.08525984395082342,0.227,180.027,203373.0,4,8
0.412,6.0,-8.276,0,0.0298,0.348,0.4510756193602166,0.07575661239924633,0.23,147.904,281093.0,4,6
0.579,2.0,-14.271,0,0.0301,0.751,0.05940034328144753,0.12133228516752496,0.479,129.867,260792.99999999997,4,0
0.553,7.0,-5.857,1,0.0318,6.48e-05,0.12044615307586716,0.03777736433402994,0.318,127.947,233267.0,4,9
0.845,6.0,-4.693,0,0.111,0.265,0.16344613607000308,0.05059805276309138,0.654,86.001,183694.0,4,10
0.293,7.0,-4.172,1,0.0486,0.0849,0.33074156191222787,0.07575661239924633,0.87,171.47,317784.0,4,6
0.674,7.0,-13.903,1,0.0444,0.885,0.6491952930307625,0.09621885774054292,0.662,168.741,138193.99998,3,7
0.706,7.0,-5.392,0,0.0803,0.543,0.16344613607000308,0.31554040058017735,0.5,113.038,195699.0,4,5
0.908,1.0,-4.032,1,0.359,0.0163,0.16344613607000308,0.2523139286139896,0.399,119.983,178973.0,4,5
0.556,2.0,-3.778,1,0.0402,0.000119,0.6037693694087286,0.32063317259146684,0.325,103.994,441035.0,4,8
0.694,9.0,-3.854,1,0.0458,0.0765,6.199807807943898e-05,0.12221763272424921,0.573,114.98,290600.0,4,5
0.247,7.0,-2.437,1,0.0388,0.0418,0.008354999582734585,0.2287279296081104,0.34,91.157,382267.0,4,6
0.489,1.0,-2.236,0,0.113,2.05e-05,0.006806781212921458,0.2874320411965716,0.218,90.015,243000.0,4,8
0.276,4.0,-11.428,1,0.0375,0.00782,0.5782973388810034,0.10255658832509207,0.278,101.687,230987.0,4,6
0.849,9.0,-5.835,1,0.226,0.612,0.23822918873225063,0.25851069515150105,0.677,142.021,158463.0,4,9
0.484,5.0,-6.388,0,0.0357,2.59e-05,0.5335651107354801,0.2287279296081104,0.643,145.004,219541.0,4,10
0.59,6.0,-5.272,0,0.0705,0.00705,1.6899857196608917e-05,0.346422567474381,0.81,159.946,196612.99998,4,9
0.737,8.0,-7.709,0,0.142,0.816,0.13714983814723364,0.18315454309784648,0.579,139.961,282067.0,4,5
0.543,6.0,-10.46,0,0.0361,0.312,0.16344613607000308,0.3177261938001576,0.833,86.537,340680.0,4,10
0.528,2.0,-6.975,1,0.041,0.706,0.015381102038302324,0.13889199886661863,0.652,168.403,254467.0,3,2
0.365,2.0,-7.514,1,0.0418,0.161,6.679977688899359e-06,0.10074990310014306,0.487,95.163,251267.0,4,10
0.708,9.0,-8.953,0,0.042,0.868,0.16344613607000308,0.07501470380544567,0.322,72.541,156106.0,4,9
0.765,4.0,-9.765,1,0.0397,0.422,0.11511280710050457,0.13278111123381847,0.703,93.073,149423.0,4,6
0.529,11.0,-10.581,1,0.0784,0.292,0.20294084399669032,0.27307592006241876,0.387,96.52,142507.0,4,6
0.191,9.0,-3.496,0,0.217,2.78e-05,0.08286947782229463,0.09029763798078058,0.215,150.753,175667.0,4,10
0.339,11.0,-14.377,1,0.0385,0.657,0.3777512695406486,0.3184537311185346,0.117,142.362,419133.0,4,10
0.534,9.0,-3.645,0,0.0987,0.00292,0.16344613607000308,0.22793206804600694,0.236,119.993,244000.0,4,10
0.416,5.0,-7.898,1,0.045,0.121,0.0022474725404792845,0.23901690047049992,0.194,130.175,311625.0,4,6
0.49,7.0,-5.549,1,0.0476,0.386,0.16344613607000308,0.2707902047815628,0.866,130.726,145747.0,4,10
0.361,2.0,-4.097,1,0.0575,2e-05,0.20130685670503531,0.26926348692776286,0.176,172.944,232853.0,4,10
0.55,7.0,-8.684,1,0.0287,4.76e-06,0.6275414234619514,0.1239859797809912,0.419,139.46,252533.0,4,10
0.57,8.0,-6.899,1,0.043,0.00439,0.1292723357041392,0.126632650933366,0.359,100.041,183008.0,4,8
0.375,-1.0,-21.749,1,0.0444,0.995,0.6729444732424258,0.10165365372649983,0.127,100.74,171000.0,4,5
0.45,1.0,-4.172,1,0.122,4.26e-06,0.4265740713183996,0.346422567474381,0.256,130.009,266222.0,3,8
0.533,-1.0,-6.14,1,0.0299,0.0405,0.16344613607000308,0.10526051065749295,0.351,140.049,208418.0,4,10
0.695,9.0,-9.509,1,0.0344,0.0935,0.16344613607000308,0.20048886074940359,0.962,129.613,224707.0,4,2
0.781,-1.0,-6.959,0,0.0485,0.0136,0.16344613607000308,0.1501426584297195,0.0628,129.895,178154.0,4,5
0.479,4.0,-14.01,0,0.0333,0.161,0.5607579925141997,0.09893994785490356,0.222,132.046,211216.0,4,1
0.551,-1.0,-8.581,1,0.0363,0.493,0.054393483830331636,0.1930966299619131,0.473,63.321,247224.0,4,2
0.621,2.0,-14.222,1,0.0393,0.993,0.0008776147834635893,0.11332868530700317,0.474,93.082,190041.0,4,2
0.443,4.0,-7.951,1,0.145,0.263,0.0001409900604343082,0.15614868248993136,0.566,160.82,253333.0,4,10
0.445,-1.0,-14.159,1,0.0419,0.924,0.6232610530957788,0.10705907229340779,0.155,68.868,301131.0,4,7
0.546,11.0,-8.279,1,0.0271,0.701,3.1399950702103197e-06,0.09503741533475171,0.283,105.79,211867.0,3,1
0.753,9.0,-7.091,0,0.045,0.0741,1.8699825157179705e-05,0.10255658832509207,0.563,101.941,164533.00002,4,9
0.68,-1.0,-5.487,1,0.0309,0.0212,1.2399923120635534e-05,0.43372857338102383,0.644,118.051,215627.0,4,9
0.812,-1.0,-5.044,1,0.0377,0.499,0.16344613607000308,0.07631268284916358,0.724,139.974,209824.0,4,10
0.814,9.0,-13.422,0,0.0796,0.554,0.5993858007454709,0.1239859797809912,0.514,120.005,250000.0,4,9
0.552,2.0,-4.671,1,0.15,0.000652,0.0002499687552073569,0.06175339627548214,0.465,127.631,282747.0,4,10
0.916,9.0,-9.303,0,0.0358,0.241,0.0006847654945846954,0.05344597570562603,0.908,106.951,252907.0,4,2
0.643,8.0,-5.734,1,0.0428,0.0139,0.16344613607000308,0.1501426584297195,0.552,139.997,174921.0,4,9
0.211,-1.0,-18.827,1,0.0371,0.882,0.6611403844248589,0.09212328887580583,0.144,106.225,188409.0,4,7
0.659,7.0,-13.564,1,0.0268,0.189,0.16344613607000308,0.10616019582839065,0.518,108.287,201387.0,4,4
0.571,2.0,-5.16,1,0.287,0.336,0.16344613607000308,0.07779402744002019,0.605,93.421,161683.9998,4,9
0.761,7.0,-7.348,1,0.0765,0.269,0.6227247162633995,0.10255658832509207,0.557,96.015,199036.0,4,6
0.475,3.0,-3.959,0,0.0332,0.0136,6.739772872205551e-05,0.10345870836822998,0.731,145.179,200000.0,4,10
0.682,-1.0,-9.182,1,0.0301,0.765,0.16344613607000308,0.08691137198929641,0.421,79.907,163133.0,4,9
0.683,4.0,-9.726,0,0.11,0.822,0.022446188829830054,0.24373018492259815,0.279,126.985,213071.0,4,6
0.561,2.0,-4.851,1,0.097,0.0029,0.0001699855516374579,0.40011750178156913,0.525,93.504,200760.0,4,1
0.625,1.0,-7.207,1,0.0642,0.00921,0.16344613607000308,0.09803374027136541,0.961,160.039,163492.0,4,1
0.522,10.0,-6.459,0,0.215,0.093,0.16344613607000308,0.35767444427181594,0.149,94.225,153244.0,4,9
0.601,10.0,-9.119,1,0.0286,0.432,6.24998046883138e-06,0.08846864798760816,0.341,136.571,281613.0,4,10
0.529,8.0,-19.131,1,0.0617,0.883,0.11778303565638346,0.1097508639591192,0.357,93.486,271893.0,4,7
0.731,5.0,-7.937,0,0.0355,0.00487,0.16344613607000308,0.29266961396282,0.879,108.017,180707.0,4,2
0.293,-1.0,-5.581,1,0.034,0.0147,0.2045721657287744,0.09712671073072274,0.24,147.882,217347.0,4,10
0.276,6.0,-6.642,0,0.0352,0.00219,4.3999032028393735e-05,0.13627761829254784,0.309,81.611,374164.99997999996,4,0
0.471,7.0,-4.633,1,0.0598,0.000254,2.6499648881203084e-05,0.3045391895182038,0.0768,100.012,303000.0,4,8
0.619,11.0,-6.018,1,0.104,0.131,1.1799993038005476e-06,0.2199384203652614,0.772,106.309,175305.0,4,9
0.806,-1.0,-12.945,1,0.207,0.252,2.349997238754326e-06,0.08019654199427668,0.337,124.005,237027.0,4,6
0.607,-1.0,-3.072,1,0.0487,0.00228,0.00070874877823714,0.13889199886661863,0.65,110.014,266702.0,4,8
0.83,1.0,-4.78,0,0.0686,0.00741,5.44998514880396e-06,0.12575120530556036,0.846,113.002,228117.0,4,5
0.647,11.0,-8.479,1,0.0381,0.856,0.16344613607000308,0.12575120530556036,0.0716,111.957,248299.9998,4,0
0.306,5.0,-7.196,1,0.0414,0.625,0.004529725286396119,0.1414995622736995,0.147,75.382,227707.0,4,1
0.572,9.0,-3.498,1,0.0362,0.14,7.439723245726928e-05,0.06812582904760042,0.607,138.013,224840.0,4,1
0.557,8.0,-12.175,1,0.027,0.0796,2.3099733199108727e-05,0.058646195432733424,0.445,91.877,379000.0,4,10
0.293,9.0,-7.705,0,0.0394,0.872,0.0021177559710013087,0.3646431135879093,0.669,146.359,262906.99997999996,4,3
0.41,9.0,-6.237,1,0.0655,0.0554,0.0002149768908122576,0.14323416808590783,0.284,90.471,153717.0,4,1
0.689,2.0,-10.419,0,0.0449,0.00843,0.3777512695406486,0.1397619423751587,0.802,116.872,216600.0,4,6
0.368,1.0,-14.878,1,0.0413,0.956,0.011137744410455924,0.06372569088054482,0.0459,84.549,270000.0,4,0
0.616,5.0,-3.887,0,0.0404,0.324,0.0004898799892019269,0.08590242900070338,0.484,113.959,163875.0,4,10
0.505,3.0,-12.146,1,0.0256,0.0321,0.009811707383992802,0.1097508639591192,0.461,101.53,262600.0,1,10
0.55,-1.0,-11.493,1,0.0385,0.000898,0.16551443847757338,0.04907583764659263,0.908,114.553,229027.0,4,1
0.697,9.0,-7.264,1,0.0298,0.168,0.0013091426986281878,0.23822918873225063,0.979,125.926,215093.0,4,10
0.576,-1.0,-4.323,0,0.0593,0.00265,0.005136784105152365,0.2654364635044612,0.652,167.99,165323.0,4,10
0.741,9.0,-6.03,0,0.0672,0.207,0.16344613607000308,0.2592825979300829,0.84,141.987,195000.0,4,5
0.484,1.0,-5.942,1,0.045,0.13,0.5766133643039938,0.09458264248594785,0.465,99.052,248333.0,4,8
0.578,5.0,-5.351,1,0.0706,0.0112,0.16344613607000308,0.09712671073072274,0.268,129.921,220850.0,4,9
0.869,8.0,-6.449,1,0.105,0.0016,0.6037693694087286,0.07101748723528029,0.281,139.973,239640.0,4,5
0.423,7.0,-5.251,0,0.188,2.46e-05,0.11955923505763925,0.32786386208461277,0.174,119.967,230500.0,4,8
0.605,11.0,-5.852,1,0.0517,0.47,0.0004608937721461065,0.09893994785490356,0.961,124.711,175053.0,4,1
0.179,2.0,-18.992,0,0.0387,0.985,0.6683420616409741,0.09621885774054292,0.0845,74.702,139216.00001999998,4,7
0.546,4.0,-6.537,1,0.0335,0.0887,1.839983072207647e-05,0.178146185383474,0.596,89.882,246587.0,4,10
0.545,3.0,-6.869,1,0.036,0.00417,0.3407487933884732,0.1275133202989596,0.589,118.515,239621.0,4,10
0.661,4.0,-9.581,1,0.038,0.792,3.3799428792871164e-05,0.11422114409002286,0.911,89.292,144480.0,4,10
0.594,3.0,-5.237,0,0.211,0.565,0.16344613607000308,0.0853516670995037,0.507,81.75,160244.0,4,5
0.533,-1.0,-7.092,1,0.0249,0.399,0.16344613607000308,0.2738366656297279,0.34,82.973,260359.99998,4,9
0.778,1.0,-5.978,0,0.0391,0.0193,4.2099113819872037e-05,0.06672363204290818,0.493,126.015,239516.0,3,6
0.778,7.0,-5.987,1,0.0367,0.00661,0.0006068158500155921,0.0783489664109764,0.499,115.032,164203.0,4,1
0.765,-1.0,-8.069,0,0.0969,0.213,0.017545179215748816,0.10074990310014306,0.598,107.004,254461.0,4,6
0.484,8.0,-4.028,0,0.0676,0.000289,0.5050087384444258,0.30674913516900665,0.559,167.035,225245.0,4,8
0.248,2.0,-6.233,1,0.0393,0.00224,0.6151856390902334,0.0619414015401833,0.17,164.622,270853.0,4,6
0.564,2.0,-11.786,1,0.0733,0.0311,0.5933268452777344,0.04526013140486457,0.397,123.716,291600.0,4,10
0.46,4.0,-7.903,1,0.0514,0.326,0.594982931772714,0.09230567078402613,0.34,109.903,317093.0,4,6
0.757,4.0,-2.906,0,0.0691,0.00196,0.16344613607000308,0.4989554511955033,0.364,124.036,165366.0,4,9
0.747,1.0,-5.15,1,0.0893,0.192,0.16344613607000308,0.25309062768216184,0.862,115.937,207927.0,4,6
0.541,3.0,-3.929,0,0.219,0.158,0.16344613607000308,0.07603468627599762,0.423,142.867,218373.0,4,1
0.485,6.0,-4.956,1,0.0692,3.07e-05,0.0007697037020898381,0.04334680450336586,0.265,139.91,305052.0,4,8
0.643,1.0,-7.998,1,0.0414,0.188,0.00041191515130430844,0.09403664192638296,0.653,124.538,249333.0,4,9
0.324,9.0,-4.609,1,0.0522,8.85e-06,0.44532664153329504,0.1527210870176639,0.342,90.542,160587.0,4,1
0.472,9.0,-4.835,1,0.0324,2.49e-05,6.079981516874918e-06,0.07325046173959267,0.0956,94.984,247067.0,4,10
0.55,7.0,-8.684,1,0.0287,4.76e-06,0.6275414234619514,0.1239859797809912,0.419,139.46,252533.0,4,6
0.542,6.0,-6.485,1,0.107,0.0798,0.16344613607000308,0.5265021031509982,0.577,72.936,286470.0,4,5
0.709,-1.0,-9.802,1,0.0734,0.375,0.0007956833600191419,0.10255658832509207,0.631,138.117,210147.0,4,6
0.46,2.0,-8.974,0,0.138,0.995,0.09139342842921054,0.22554067591393126,0.306,78.306,188200.0,4,9
0.252,-1.0,-4.845,1,0.0368,0.12,0.05240267879304836,0.11154137473290741,0.29,139.361,335333.0,4,1
0.701,4.0,-17.527,0,0.0406,0.964,0.6070444815065336,0.09394561284252785,0.27,104.983,258880.00002,3,7
0.667,1.0,-10.133,1,0.0436,0.176,0.002826003089062933,0.0822249402556694,0.16,141.077,251555.0,4,1
0.633,4.0,-6.566,1,0.0421,0.158,0.16344613607000308,0.24137631957526948,0.729,138.96,230932.99998,4,9
0.437,2.0,-6.321,0,0.0293,0.73,0.16344613607000308,0.09893994785490356,0.369,139.824,177493.0,3,9
0.327,6.0,-4.798,1,0.0613,0.00295,0.16344613607000308,0.11332868530700317,0.222,180.075,265107.0,4,10
0.597,5.0,-17.293,1,0.0394,0.766,0.0118297517535772,0.08920064545830206,0.338,76.271,203613.0,4,10
0.705,7.0,-7.047,1,0.0243,0.159,0.0014888910514189227,0.21672298351128702,0.876,98.001,234640.00002,4,4
0.52,11.0,-4.758,0,0.0488,0.00172,1.919998156802359e-06,0.08525984395082342,0.466,91.972,199387.0,4,10
0.832,2.0,-6.129,1,0.37,0.0998,3.739993006217438e-06,0.08038111194681245,0.65,94.899,333907.0,4,5
0.241,8.0,-3.9,1,0.168,0.000868,0.16344613607000308,0.03052920503482287,0.67,186.797,177924.0,4,10
0.666,2.0,-9.305,0,0.0371,0.043,0.000499875041651048,0.07138999608667293,0.679,134.219,510932.99999999994,4,10
0.552,6.0,-4.52,0,0.0327,0.48,0.16344613607000308,0.10436001532424277,0.473,140.046,302466.0,4,9
0.442,4.0,-5.289,1,0.0251,0.00458,0.16344613607000308,0.10436001532424277,0.208,89.001,247968.0,3,6
0.742,9.0,-10.579,0,0.105,0.0687,0.0006128121922468491,0.24216155714997162,0.656,107.479,197477.0,4,6
0.737,5.0,-6.261,0,0.0323,0.00405,6.03981759934463e-05,0.32570013963930183,0.961,131.009,176240.0,4,6
0.529,8.0,-8.288,1,0.0649,0.0271,7.939968478366855e-06,0.14669437915080352,0.184,83.978,186334.0,4,10
0.425,11.0,-5.607,1,0.046,0.0175,0.2669690308542393,0.08938356113468547,0.512,101.968,321040.0,4,10
0.565,-1.0,-11.352,1,0.0365,0.0339,0.00011899292006166954,0.10436001532424277,0.637,167.936,204333.0,4,2
0.766,8.0,-6.402,0,0.0595,0.257,0.013113639145383105,0.14410034397375684,0.582,142.035,241920.0,4,6
0.59,2.0,-4.933,1,0.0444,0.346,8.37996488799616e-06,0.37431837911132765,0.784,116.942,187999.99998,4,3
0.715,1.0,-5.213,0,0.0534,0.501,0.16344613607000308,0.0641947120419968,0.615,132.003,223760.0,4,9
0.487,4.0,-7.754,1,0.043,0.000662,0.09712671073072274,0.049361429537724114,0.242,105.395,321707.0,4,8
0.394,4.0,-8.258,0,0.0336,0.213,4.449900990437273e-05,0.08544348181746748,0.342,126.844,221427.0,4,10
0.516,-1.0,-9.428,0,0.0306,0.664,0.10165365372649983,0.0853516670995037,0.19,120.028,352787.0,3,8
0.587,2.0,-6.649,1,0.0327,0.853,2.1099977739531314e-06,0.13889199886661863,0.184,96.657,190067.0,3,9
0.683,3.0,-12.101,1,0.0366,0.994,0.47187687362741587,0.11511280710050457,0.783,94.913,175400.0,4,2
0.603,6.0,-8.193,1,0.0591,0.139,3.409994185963217e-06,0.1097508639591192,0.732,93.004,204259.0,4,6
0.527,2.0,-6.268,1,0.0788,0.016,0.16344613607000308,0.31481073984003355,0.236,153.034,177059.0,3,10
0.626,9.0,-7.384,0,0.0285,0.0114,0.44596705141749426,0.09621885774054292,0.501,110.014,146182.0,4,6
0.256,-1.0,-12.179,1,0.0408,0.141,0.027517886036739245,0.10526051065749295,0.824,205.057,395600.0,3,2
0.269,9.0,-18.072,1,0.0387,0.93,0.5601870533037149,0.10345870836822998,0.104,134.817,411493.00002,4,7
0.267,9.0,-7.052,1,0.0629,0.000126,0.14928170271575444,0.3060130291365044,0.21,155.581,258760.0,4,6
0.476,2.0,-5.405,1,0.0869,0.00677,0.08746127576999452,0.4593217808988751,0.0372,92.781,309677.0,4,10
0.367,7.0,-4.643,1,0.0464,0.0052,5.1799865838463304e-06,0.35627486391739266,0.556,177.916,214880.0,4,1
0.669,7.0,-5.603,1,0.112,0.194,6.279980280882557e-06,0.10885440491208209,0.517,125.993,150052.99980000002,4,9
0.559,-1.0,-11.841,1,0.0257,0.201,0.002257450041215208,0.11511280710050457,0.155,99.014,229520.0,4,6
0.494,1.0,-6.437,1,0.0293,0.000595,7.119746540030827e-05,0.0616593803867277,0.571,96.996,232526.0,4,10
0.526,9.0,-5.451,1,0.0437,0.0505,0.16344613607000308,0.2783890255401883,0.43,155.085,165779.0,4,10
0.616,7.0,-7.63,1,0.0342,0.739,0.03556017539855087,0.11422114409002286,0.345,110.025,389050.00002000004,4,0
0.367,5.0,-4.698,0,0.044,0.00806,0.16344613607000308,0.3060130291365044,0.377,83.032,167765.0,4,1
0.845,9.0,-5.948,0,0.0773,0.114,0.0005358564033095928,0.09531017980432487,0.842,149.941,200584.0,4,6
0.359,11.0,-9.799,0,0.0418,0.00194,0.007640735095953015,0.6103089022509408,0.472,99.414,333227.0,4,10
0.478,10.0,-4.828,0,0.0295,0.55,0.16344613607000308,0.13540463700620295,0.321,75.053,216496.0,4,9
0.689,7.0,-15.944,1,0.0344,0.96,0.4916428043492167,0.08920064545830206,0.194,96.052,220514.0,4,6
0.434,10.0,-11.966,0,0.0734,0.00189,0.6371057896763205,0.08883471370049074,0.436,109.188,436630.0,5,1
0.336,6.0,-10.845,0,0.0896,0.00361,0.0014289785236914572,0.060248080345356884,0.417,155.28,353613.0,4,10
0.604,8.0,-6.796,1,0.0924,0.734,0.00017198520969593056,0.10705907229340779,0.287,93.169,186039.0,4,5
0.664,2.0,-13.379,1,0.0616,0.137,3.089952260483431e-05,0.055150844464848046,0.934,168.979,154360.00002,4,4
0.712,9.0,-4.925,0,0.29,0.0154,0.16344613607000308,0.04964693988941377,0.48,177.94,221865.0,4,6
0.799,7.0,-12.029,1,0.266,0.147,0.0009285687465689581,0.10885440491208209,0.234,136.019,186196.0,4,5
0.668,4.0,-7.882,0,0.0278,0.127,0.16344613607000308,0.3126185577418125,0.46,103.57,308573.0,4,2
0.431,7.0,-7.853,1,0.0494,0.000207,1.2499921875651037e-05,0.09984533496971613,0.361,76.027,215296.0,4,10
0.695,5.0,-6.914,1,0.0264,0.71,0.16344613607000308,0.29490591754110057,0.92,123.991,154871.0,4,10
0.632,2.0,-7.975,0,0.0313,0.788,0.16344613607000308,0.1814878760453772,0.332,105.876,207020.0,4,9
0.418,5.0,-11.79,0,0.0634,0.216,0.012620031356102264,0.13278111123381847,0.361,202.033,280360.0,3,2
0.705,9.0,-7.271,1,0.0303,0.00149,0.00019298137789600553,0.128393214768399,0.772,125.933,216636.0,4,6
0.831,8.0,-8.875,0,0.13,0.139,2.709996327956634e-06,0.10616019582839065,0.647,103.023,281477.0,4,9
0.663,8.0,-7.977,1,0.398,0.443,0.16344613607000308,0.15357908792830066,0.394,128.023,231107.0,4,5
0.528,2.0,-7.262,1,0.0377,0.226,0.16344613607000308,0.11422114409002286,0.109,97.893,219870.0,4,3
0.5,2.0,-10.051,1,0.0276,0.044,0.00024297048028209747,0.087186361678916,0.094,78.0,255385.0,4,6
0.466,7.0,-6.101,1,0.0319,0.475,0.006478966097709123,0.19967019512856765,0.716,190.384,142246.0,4,6
0.468,9.0,-7.39,1,0.0365,0.459,0.3791211327685624,0.1406311297397456,0.935,151.842,242027.0,4,10
0.601,4.0,-10.507,0,0.0253,0.43,0.001069427958020248,0.11778303565638346,0.186,106.973,210834.0,4,8
0.566,8.0,-9.068,1,0.0278,0.0945,0.2577381960787088,0.08755289700786152,0.762,91.108,298760.0,4,6
0.427,5.0,-7.902,0,0.0415,0.176,0.2062008305838978,0.08213282953852233,0.232,85.022,215771.0,4,9
0.325,-1.0,-17.19,0,0.0438,0.958,0.6413274318301488,0.10616019582839065,0.211,49.196,153846.0,3,7
0.63,1.0,-8.128,0,0.0309,0.463,0.03998964821615847,0.1595645696713384,0.509,118.65,270772.9998,4,10
0.546,-1.0,-9.037,1,0.0244,0.316,0.0011393506934261448,0.0916671885258238,0.764,81.278,271200.0,4,0
0.638,4.0,-6.951,0,0.0392,0.00784,6.649778897302166e-05,0.27307592006241876,0.651,131.962,185455.0,4,6
0.627,9.0,-9.615,0,0.046,0.0957,0.03777736433402994,0.4200252594394941,0.353,120.025,178711.0,4,9
0.254,8.0,-21.35,0,0.0376,0.964,0.6286086594223741,0.10526051065749295,0.0447,78.533,350974.0,4,1
0.655,4.0,-8.708,1,0.0345,0.102,0.16344613607000308,0.09038899972768073,0.712,125.603,159000.0,4,2
0.68,11.0,-8.425,1,0.0391,0.913,0.16344613607000308,0.5376622777195503,0.361,117.614,236787.0,4,0
0.398,7.0,-10.084,1,0.0304,0.328,0.0314017631395316,0.09440067542148432,0.188,135.75,222906.0,4,6
0.537,4.0,-6.852,0,0.0366,0.142,1.5799987518013147e-06,0.32425505268262117,0.695,117.111,214027.0,4,10
0.569,9.0,-5.197,1,0.0544,0.00555,0.23111172096338664,0.1484200051182733,0.839,133.194,259413.0,4,8
0.524,3.0,-11.14,1,0.0345,0.911,0.16344613607000308,0.31188676114859837,0.676,115.996,146000.0,4,10
0.716,-1.0,-13.283,1,0.046,0.193,2.939956782847054e-05,0.11689375147149933,0.572,139.927,280840.0,4,6
0.441,-1.0,-4.319,1,0.104,0.00408,0.0008116705063538295,0.3407487933884732,0.468,129.931,171107.0,4,10
0.654,1.0,-4.845,1,0.0744,0.000417,0.008563230660487873,0.17730901497041035,0.522,99.975,171621.0,4,10
0.759,4.0,-6.387,1,0.0473,0.0386,0.00011699315603382415,0.49652383905513103,0.921,120.019,179852.0,4,6
0.512,11.0,-3.558,1,0.0359,0.0208,0.16344613607000308,0.09621885774054292,0.47,85.017,201707.0,4,10
0.557,9.0,-10.625,1,0.028,0.874,1.1599932720520294e-05,0.09385457547162424,0.433,77.099,206710.00002,4,0
0.632,5.0,-10.49,1,0.0674,0.854,0.0001029946958642142,0.11955923505763925,0.884,182.942,151427.0,4,10
0.513,4.0,-4.644,1,0.0676,0.000161,0.16344613607000308,0.289680075114454,0.394,143.968,183362.0,4,9
0.759,8.0,-5.187,1,0.0948,0.00323,0.16344613607000308,0.08672800350982414,0.695,109.997,164442.0,4,9
0.477,-1.0,-13.44,1,0.0273,0.304,0.16344613607000308,0.1873090983049937,0.346,84.871,252467.0,4,9
0.534,4.0,-5.04,0,0.028,0.000697,0.16344613607000308,0.10345870836822998,0.749,128.834,211027.0,4,10
0.45,7.0,-4.91,1,0.0353,0.0018,1.6099870396391073e-05,0.0800119379693847,0.396,156.059,274615.0,4,8
0.897,11.0,-4.544,1,0.0959,0.0679,0.0003639337680717938,0.12133228516752496,0.675,134.913,171838.0,4,5
0.655,-1.0,-11.276,1,0.0433,0.012,0.49956243148727997,0.20048886074940359,0.557,148.018,174724.0,4,5
